student_id,subject,test_number,score,best_subject,average_score
1314,Social Studies,1,76,Social Studies,57.33333333
1314,Social Studies,2,0,Social Studies,57.33333333
1314,Social Studies,3,96,Social Studies,57.33333333
1314,Coding,Average,40.66666667,Social Studies,57.33333333
1314,Math,Average,52.33333333,Social Studies,57.33333333
1314,Social Studies,Average,57.33333333,Social Studies,57.33333333
1315,Coding,1,3,Social Studies,43
1315,Coding,2,53,Social Studies,43
1315,Coding,3,26,Social Studies,43
1315,Math,1,52,Social Studies,43
1315,Math,2,45,Social Studies,43
1315,Math,3,1,Social Studies,43
1315,Social Studies,1,53,Social Studies,43
1315,Social Studies,2,61,Social Studies,43
1315,Social Studies,3,15,Social Studies,43
1315,Coding,Average,27.33333333,Social Studies,43
1315,Math,Average,32.66666667,Social Studies,43
1315,Social Studies,Average,43,Social Studies,43
1316,Coding,1,44,Social Studies,56.33333333
1316,Coding,2,51,Social Studies,56.33333333
1316,Coding,3,7,Social Studies,56.33333333
1316,Math,1,6,Social Studies,56.33333333
1316,Math,2,77,Social Studies,56.33333333
1316,Math,3,49,Social Studies,56.33333333
1316,Social Studies,1,81,Social Studies,56.33333333
1316,Social Studies,2,32,Social Studies,56.33333333
1316,Social Studies,3,56,Social Studies,56.33333333
1316,Coding,Average,34,Social Studies,56.33333333
1316,Math,Average,44,Social Studies,56.33333333
1316,Social Studies,Average,56.33333333,Social Studies,56.33333333
1317,Coding,1,89,Coding,49
1317,Coding,2,3,Coding,49
1317,Coding,3,55,Coding,49
1317,Math,1,15,Coding,49
1317,Math,2,4,Coding,49
1317,Math,3,35,Coding,49
1317,Social Studies,1,21,Coding,49
1317,Social Studies,2,77,Coding,49
1317,Social Studies,3,32,Coding,49
1317,Coding,Average,49,Coding,49
1317,Math,Average,18,Coding,49
1317,Social Studies,Average,43.33333333,Coding,49
1318,Coding,1,89,Coding,77.66666667
1318,Coding,2,45,Coding,77.66666667
1318,Coding,3,99,Coding,77.66666667
1318,Math,1,80,Coding,77.66666667
1318,Math,2,70,Coding,77.66666667
1318,Math,3,38,Coding,77.66666667
1318,Social Studies,1,73,Coding,77.66666667
1318,Social Studies,2,61,Coding,77.66666667
1318,Social Studies,3,89,Coding,77.66666667
1318,Coding,Average,77.66666667,Coding,77.66666667
1318,Math,Average,62.66666667,Coding,77.66666667
1318,Social Studies,Average,74.33333333,Coding,77.66666667
1319,Coding,1,32,Social Studies,71
1319,Coding,2,12,Social Studies,71
1319,Coding,3,26,Social Studies,71
1319,Math,1,74,Social Studies,71
1319,Math,2,42,Social Studies,71
1319,Math,3,75,Social Studies,71
1319,Social Studies,1,66,Social Studies,71
1319,Social Studies,2,87,Social Studies,71
1319,Social Studies,3,60,Social Studies,71
1319,Coding,Average,23.33333333,Social Studies,71
1319,Math,Average,63.66666667,Social Studies,71
1319,Social Studies,Average,71,Social Studies,71
1320,Coding,1,100,Coding,77
1320,Coding,2,95,Coding,77
1320,Coding,3,36,Coding,77
1320,Math,1,13,Coding,77
1320,Math,2,83,Coding,77
1320,Math,3,0,Coding,77
1320,Social Studies,1,40,Coding,77
1320,Social Studies,2,47,Coding,77
1320,Social Studies,3,63,Coding,77
1320,Coding,Average,77,Coding,77
1320,Math,Average,32,Coding,77
1320,Social Studies,Average,50,Coding,77
1321,Coding,1,64,Coding,42
1321,Coding,2,8,Coding,42
1321,Coding,3,54,Coding,42
1321,Math,1,94,Coding,42
1321,Math,2,16,Coding,42
1321,Math,3,3,Coding,42
1321,Social Studies,1,22,Coding,42
1321,Social Studies,2,19,Coding,42
1321,Social Studies,3,55,Coding,42
1321,Coding,Average,42,Coding,42
1321,Math,Average,37.66666667,Coding,42
1321,Social Studies,Average,32,Coding,42
1322,Coding,1,19,Math,75
1322,Coding,2,23,Math,75
1322,Coding,3,52,Math,75
1322,Math,1,45,Math,75
1322,Math,2,97,Math,75
1322,Math,3,83,Math,75
1322,Social Studies,1,69,Math,75
1322,Social Studies,2,6,Math,75
1322,Social Studies,3,20,Math,75
1322,Coding,Average,31.33333333,Math,75
1322,Math,Average,75,Math,75
1322,Social Studies,Average,31.66666667,Math,75
1323,Coding,1,37,Math,91.33333333
1323,Coding,2,46,Math,91.33333333
1323,Coding,3,96,Math,91.33333333
1323,Math,1,91,Math,91.33333333
1323,Math,2,91,Math,91.33333333
1323,Math,3,92,Math,91.33333333
1323,Social Studies,1,27,Math,91.33333333
1323,Social Studies,2,47,Math,91.33333333
1323,Social Studies,3,88,Math,91.33333333
1323,Coding,Average,59.66666667,Math,91.33333333
1323,Math,Average,91.33333333,Math,91.33333333
1323,Social Studies,Average,54,Math,91.33333333
1324,Coding,1,63,Coding,61.33333333
1324,Coding,2,91,Coding,61.33333333
1324,Coding,3,30,Coding,61.33333333
1324,Math,1,14,Coding,61.33333333
1324,Math,2,86,Coding,61.33333333
1324,Math,3,22,Coding,61.33333333
1324,Social Studies,1,41,Coding,61.33333333
1324,Social Studies,2,62,Coding,61.33333333
1324,Social Studies,3,51,Coding,61.33333333
1324,Coding,Average,61.33333333,Coding,61.33333333
1324,Math,Average,40.66666667,Coding,61.33333333
1324,Social Studies,Average,51.33333333,Coding,61.33333333
1325,Coding,1,22,Social Studies,49.33333333
1325,Coding,2,58,Social Studies,49.33333333
1325,Coding,3,39,Social Studies,49.33333333
1325,Math,1,92,Social Studies,49.33333333
1325,Math,2,25,Social Studies,49.33333333
1325,Math,3,11,Social Studies,49.33333333
1325,Social Studies,1,17,Social Studies,49.33333333
1325,Social Studies,2,44,Social Studies,49.33333333
1325,Social Studies,3,87,Social Studies,49.33333333
1325,Coding,Average,39.66666667,Social Studies,49.33333333
1325,Math,Average,42.66666667,Social Studies,49.33333333
1325,Social Studies,Average,49.33333333,Social Studies,49.33333333
1326,Coding,1,46,Math,64
1326,Coding,2,72,Math,64
1326,Coding,3,51,Math,64
1326,Math,1,62,Math,64
1326,Math,2,33,Math,64
1326,Math,3,97,Math,64
1326,Social Studies,1,23,Math,64
1326,Social Studies,2,66,Math,64
1326,Social Studies,3,22,Math,64
1326,Coding,Average,56.33333333,Math,64
1326,Math,Average,64,Math,64
1326,Social Studies,Average,37,Math,64
1327,Coding,1,39,Social Studies,69.66666667
1327,Coding,2,67,Social Studies,69.66666667
1327,Coding,3,12,Social Studies,69.66666667
1327,Math,1,24,Social Studies,69.66666667
1327,Math,2,17,Social Studies,69.66666667
1327,Math,3,65,Social Studies,69.66666667
1327,Social Studies,1,61,Social Studies,69.66666667
1327,Social Studies,2,86,Social Studies,69.66666667
1327,Social Studies,3,62,Social Studies,69.66666667
1327,Coding,Average,39.33333333,Social Studies,69.66666667
1327,Math,Average,35.33333333,Social Studies,69.66666667
1327,Social Studies,Average,69.66666667,Social Studies,69.66666667
1328,Coding,1,90,Coding,55.33333333
1328,Coding,2,1,Coding,55.33333333
1328,Coding,3,75,Coding,55.33333333
1328,Math,1,46,Coding,55.33333333
1328,Math,2,57,Coding,55.33333333
1328,Math,3,58,Coding,55.33333333
1328,Social Studies,1,9,Coding,55.33333333
1328,Social Studies,2,38,Coding,55.33333333
1328,Social Studies,3,47,Coding,55.33333333
1328,Coding,Average,55.33333333,Coding,55.33333333
1328,Math,Average,53.66666667,Coding,55.33333333
1328,Social Studies,Average,31.33333333,Coding,55.33333333
1329,Coding,1,22,Social Studies,73.66666667
1329,Coding,2,83,Social Studies,73.66666667
1329,Coding,3,82,Social Studies,73.66666667
1329,Math,1,92,Social Studies,73.66666667
1329,Math,2,5,Social Studies,73.66666667
1329,Math,3,62,Social Studies,73.66666667
1329,Social Studies,1,90,Social Studies,73.66666667
1329,Social Studies,2,59,Social Studies,73.66666667
1329,Social Studies,3,72,Social Studies,73.66666667
1329,Coding,Average,62.33333333,Social Studies,73.66666667
1329,Math,Average,53,Social Studies,73.66666667
1329,Social Studies,Average,73.66666667,Social Studies,73.66666667
1330,Coding,1,8,Social Studies,66.33333333
1330,Coding,2,57,Social Studies,66.33333333
1330,Coding,3,86,Social Studies,66.33333333
1330,Math,1,2,Social Studies,66.33333333
1330,Math,2,75,Social Studies,66.33333333
1330,Math,3,48,Social Studies,66.33333333
1330,Social Studies,1,80,Social Studies,66.33333333
1330,Social Studies,2,53,Social Studies,66.33333333
1330,Social Studies,3,66,Social Studies,66.33333333
1330,Coding,Average,50.33333333,Social Studies,66.33333333
1330,Math,Average,41.66666667,Social Studies,66.33333333
1330,Social Studies,Average,66.33333333,Social Studies,66.33333333
1331,Coding,1,96,Social Studies,62
1331,Coding,2,43,Social Studies,62
1331,Coding,3,12,Social Studies,62
1331,Math,1,82,Social Studies,62
1331,Math,2,8,Social Studies,62
1331,Math,3,89,Social Studies,62
1331,Social Studies,1,87,Social Studies,62
1331,Social Studies,2,84,Social Studies,62
1331,Social Studies,3,15,Social Studies,62
1331,Coding,Average,50.33333333,Social Studies,62
1331,Math,Average,59.66666667,Social Studies,62
1331,Social Studies,Average,62,Social Studies,62
1332,Coding,1,58,Social Studies,48
1332,Coding,2,19,Social Studies,48
1332,Coding,3,56,Social Studies,48
1332,Math,1,19,Social Studies,48
1332,Math,2,5,Social Studies,48
1332,Math,3,14,Social Studies,48
1332,Social Studies,1,42,Social Studies,48
1332,Social Studies,2,21,Social Studies,48
1332,Social Studies,3,81,Social Studies,48
1332,Coding,Average,44.33333333,Social Studies,48
1332,Math,Average,12.66666667,Social Studies,48
1332,Social Studies,Average,48,Social Studies,48
1333,Coding,1,72,Social Studies,67.66666667
1333,Coding,2,31,Social Studies,67.66666667
1333,Coding,3,63,Social Studies,67.66666667
1333,Math,1,27,Social Studies,67.66666667
1333,Math,2,25,Social Studies,67.66666667
1333,Math,3,79,Social Studies,67.66666667
1333,Social Studies,1,30,Social Studies,67.66666667
1333,Social Studies,2,86,Social Studies,67.66666667
1333,Social Studies,3,87,Social Studies,67.66666667
1333,Coding,Average,55.33333333,Social Studies,67.66666667
1333,Math,Average,43.66666667,Social Studies,67.66666667
1333,Social Studies,Average,67.66666667,Social Studies,67.66666667
1334,Coding,1,33,Coding,70.66666667
1334,Coding,2,99,Coding,70.66666667
1334,Coding,3,80,Coding,70.66666667
1334,Math,1,55,Coding,70.66666667
1334,Math,2,63,Coding,70.66666667
1334,Math,3,80,Coding,70.66666667
1334,Social Studies,1,3,Coding,70.66666667
1334,Social Studies,2,76,Coding,70.66666667
1334,Social Studies,3,79,Coding,70.66666667
1334,Coding,Average,70.66666667,Coding,70.66666667
1334,Math,Average,66,Coding,70.66666667
1334,Social Studies,Average,52.66666667,Coding,70.66666667
1335,Coding,1,62,Social Studies,68
1335,Coding,2,7,Social Studies,68
1335,Coding,3,48,Social Studies,68
1335,Math,1,6,Social Studies,68
1335,Math,2,5,Social Studies,68
1335,Math,3,62,Social Studies,68
1335,Social Studies,1,71,Social Studies,68
1335,Social Studies,2,69,Social Studies,68
1335,Social Studies,3,64,Social Studies,68
1335,Coding,Average,39,Social Studies,68
1335,Math,Average,24.33333333,Social Studies,68
1335,Social Studies,Average,68,Social Studies,68
1336,Coding,1,15,Social Studies,42.66666667
1336,Coding,2,14,Social Studies,42.66666667
1336,Coding,3,72,Social Studies,42.66666667
1336,Math,1,8,Social Studies,42.66666667
1336,Math,2,30,Social Studies,42.66666667
1336,Math,3,46,Social Studies,42.66666667
1336,Social Studies,1,73,Social Studies,42.66666667
1336,Social Studies,2,38,Social Studies,42.66666667
1336,Social Studies,3,17,Social Studies,42.66666667
1336,Coding,Average,33.66666667,Social Studies,42.66666667
1336,Math,Average,28,Social Studies,42.66666667
1336,Social Studies,Average,42.66666667,Social Studies,42.66666667
1337,Coding,1,77,Social Studies,53
1337,Coding,2,34,Social Studies,53
1337,Coding,3,9,Social Studies,53
1337,Math,1,88,Social Studies,53
1337,Math,2,51,Social Studies,53
1337,Math,3,11,Social Studies,53
1337,Social Studies,1,68,Social Studies,53
1337,Social Studies,2,36,Social Studies,53
1337,Social Studies,3,55,Social Studies,53
1337,Coding,Average,40,Social Studies,53
1337,Math,Average,50,Social Studies,53
1337,Social Studies,Average,53,Social Studies,53
1338,Coding,1,72,Math,61.33333333
1338,Coding,2,1,Math,61.33333333
1338,Coding,3,10,Math,61.33333333
1338,Math,1,53,Math,61.33333333
1338,Math,2,62,Math,61.33333333
1338,Math,3,69,Math,61.33333333
1338,Social Studies,1,29,Math,61.33333333
1338,Social Studies,2,0,Math,61.33333333
1338,Social Studies,3,54,Math,61.33333333
1338,Coding,Average,27.66666667,Math,61.33333333
1338,Math,Average,61.33333333,Math,61.33333333
1338,Social Studies,Average,27.66666667,Math,61.33333333
1339,Coding,1,0,Social Studies,64
1339,Coding,2,100,Social Studies,64
1339,Coding,3,79,Social Studies,64
1339,Math,1,98,Social Studies,64
1339,Math,2,9,Social Studies,64
1339,Math,3,74,Social Studies,64
1339,Social Studies,1,72,Social Studies,64
1339,Social Studies,2,23,Social Studies,64
1339,Social Studies,3,97,Social Studies,64
1339,Coding,Average,59.66666667,Social Studies,64
1339,Math,Average,60.33333333,Social Studies,64
1339,Social Studies,Average,64,Social Studies,64
1340,Coding,1,23,Math,72.66666667
1340,Coding,2,84,Math,72.66666667
1340,Coding,3,1,Math,72.66666667
1340,Math,1,92,Math,72.66666667
1340,Math,2,28,Math,72.66666667
1340,Math,3,98,Math,72.66666667
1340,Social Studies,1,63,Math,72.66666667
1340,Social Studies,2,86,Math,72.66666667
1340,Social Studies,3,26,Math,72.66666667
1340,Coding,Average,36,Math,72.66666667
1340,Math,Average,72.66666667,Math,72.66666667
1340,Social Studies,Average,58.33333333,Math,72.66666667
1341,Coding,1,56,Coding,73.33333333
1341,Coding,2,67,Coding,73.33333333
1341,Coding,3,97,Coding,73.33333333
1341,Math,1,31,Coding,73.33333333
1341,Math,2,27,Coding,73.33333333
1341,Math,3,21,Coding,73.33333333
1341,Social Studies,1,57,Coding,73.33333333
1341,Social Studies,2,46,Coding,73.33333333
1341,Social Studies,3,12,Coding,73.33333333
1341,Coding,Average,73.33333333,Coding,73.33333333
1341,Math,Average,26.33333333,Coding,73.33333333
1341,Social Studies,Average,38.33333333,Coding,73.33333333
1342,Coding,1,38,Social Studies,71.66666667
1342,Coding,2,13,Social Studies,71.66666667
1342,Coding,3,28,Social Studies,71.66666667
1342,Math,1,12,Social Studies,71.66666667
1342,Math,2,80,Social Studies,71.66666667
1342,Math,3,90,Social Studies,71.66666667
1342,Social Studies,1,45,Social Studies,71.66666667
1342,Social Studies,2,76,Social Studies,71.66666667
1342,Social Studies,3,94,Social Studies,71.66666667
1342,Coding,Average,26.33333333,Social Studies,71.66666667
1342,Math,Average,60.66666667,Social Studies,71.66666667
1342,Social Studies,Average,71.66666667,Social Studies,71.66666667
1343,Coding,1,42,Coding,53.66666667
1343,Coding,2,23,Coding,53.66666667
1343,Coding,3,96,Coding,53.66666667
1343,Math,1,32,Coding,53.66666667
1343,Math,2,19,Coding,53.66666667
1343,Math,3,89,Coding,53.66666667
1343,Social Studies,1,65,Coding,53.66666667
1343,Social Studies,2,68,Coding,53.66666667
1343,Social Studies,3,22,Coding,53.66666667
1343,Coding,Average,53.66666667,Coding,53.66666667
1343,Math,Average,46.66666667,Coding,53.66666667
1343,Social Studies,Average,51.66666667,Coding,53.66666667
1344,Coding,1,27,Social Studies,60.33333333
1344,Coding,2,66,Social Studies,60.33333333
1344,Coding,3,1,Social Studies,60.33333333
1344,Math,1,97,Social Studies,60.33333333
1344,Math,2,66,Social Studies,60.33333333
1344,Math,3,0,Social Studies,60.33333333
1344,Social Studies,1,71,Social Studies,60.33333333
1344,Social Studies,2,28,Social Studies,60.33333333
1344,Social Studies,3,82,Social Studies,60.33333333
1344,Coding,Average,31.33333333,Social Studies,60.33333333
1344,Math,Average,54.33333333,Social Studies,60.33333333
1344,Social Studies,Average,60.33333333,Social Studies,60.33333333
1345,Coding,1,94,Math,61
1345,Coding,2,33,Math,61
1345,Coding,3,38,Math,61
1345,Math,1,83,Math,61
1345,Math,2,52,Math,61
1345,Math,3,48,Math,61
1345,Social Studies,1,36,Math,61
1345,Social Studies,2,86,Math,61
1345,Social Studies,3,55,Math,61
1345,Coding,Average,55,Math,61
1345,Math,Average,61,Math,61
1345,Social Studies,Average,59,Math,61
1346,Coding,1,61,Social Studies,63.66666667
1346,Coding,2,34,Social Studies,63.66666667
1346,Coding,3,17,Social Studies,63.66666667
1346,Math,1,59,Social Studies,63.66666667
1346,Math,2,30,Social Studies,63.66666667
1346,Math,3,54,Social Studies,63.66666667
1346,Social Studies,1,88,Social Studies,63.66666667
1346,Social Studies,2,16,Social Studies,63.66666667
1346,Social Studies,3,87,Social Studies,63.66666667
1346,Coding,Average,37.33333333,Social Studies,63.66666667
1346,Math,Average,47.66666667,Social Studies,63.66666667
1346,Social Studies,Average,63.66666667,Social Studies,63.66666667
1347,Coding,1,1,Math,66.33333333
1347,Coding,2,46,Math,66.33333333
1347,Coding,3,48,Math,66.33333333
1347,Math,1,98,Math,66.33333333
1347,Math,2,26,Math,66.33333333
1347,Math,3,75,Math,66.33333333
1347,Social Studies,1,59,Math,66.33333333
1347,Social Studies,2,4,Math,66.33333333
1347,Social Studies,3,14,Math,66.33333333
1347,Coding,Average,31.66666667,Math,66.33333333
1347,Math,Average,66.33333333,Math,66.33333333
1347,Social Studies,Average,25.66666667,Math,66.33333333
1348,Coding,1,12,Social Studies,40.66666667
1348,Coding,2,38,Social Studies,40.66666667
1348,Coding,3,51,Social Studies,40.66666667
1348,Math,1,21,Social Studies,40.66666667
1348,Math,2,61,Social Studies,40.66666667
1348,Math,3,19,Social Studies,40.66666667
1348,Social Studies,1,37,Social Studies,40.66666667
1348,Social Studies,2,40,Social Studies,40.66666667
1348,Social Studies,3,45,Social Studies,40.66666667
1348,Coding,Average,33.66666667,Social Studies,40.66666667
1348,Math,Average,33.66666667,Social Studies,40.66666667
1348,Social Studies,Average,40.66666667,Social Studies,40.66666667
1349,Coding,1,57,Math,42
1349,Coding,2,25,Math,42
1349,Coding,3,5,Math,42
1349,Math,1,47,Math,42
1349,Math,2,29,Math,42
1349,Math,3,50,Math,42
1349,Social Studies,1,19,Math,42
1349,Social Studies,2,56,Math,42
1349,Social Studies,3,31,Math,42
1349,Coding,Average,29,Math,42
1349,Math,Average,42,Math,42
